Image,Angle (degrees)
grayscale_Img000822.tif,13.72
grayscale_Img000823.tif,13.42
grayscale_Img000824.tif,14.12
grayscale_Img000825.tif,14.02
grayscale_Img000826.tif,13.72
grayscale_Img000827.tif,13.82
grayscale_Img000828.tif,14.02
grayscale_Img000829.tif,14.12
grayscale_Img000830.tif,14.91
grayscale_Img000831.tif,14.22
grayscale_Img000832.tif,12.86
grayscale_Img000833.tif,12.28
grayscale_Img000834.tif,12.28
grayscale_Img000835.tif,11.79
grayscale_Img000836.tif,9.3
grayscale_Img000837.tif,9.11
grayscale_Img000838.tif,9.3
grayscale_Img000839.tif,9.31
grayscale_Img000840.tif,9.61
grayscale_Img000841.tif,10.47
grayscale_Img000842.tif,10.47
grayscale_Img000843.tif,10.47
grayscale_Img000844.tif,9.59
grayscale_Img000845.tif,9.4
grayscale_Img000846.tif,9.91
grayscale_Img000847.tif,8.93
grayscale_Img000848.tif,8.92
grayscale_Img000849.tif,8.81
grayscale_Img000850.tif,8.91
grayscale_Img000851.tif,9.21
grayscale_Img000852.tif,9.88
grayscale_Img000853.tif,10.17
grayscale_Img000854.tif,9.97
grayscale_Img000855.tif,9.51
grayscale_Img000856.tif,9.61
grayscale_Img000857.tif,10.8
grayscale_Img000858.tif,10.62
grayscale_Img000859.tif,9.54
grayscale_Img000860.tif,10.34
grayscale_Img000861.tif,10.34
grayscale_Img000862.tif,10.64
grayscale_Img000863.tif,11.24
grayscale_Img000864.tif,11.05
grayscale_Img000865.tif,11.84
grayscale_Img000866.tif,12.04
grayscale_Img000867.tif,12.03
grayscale_Img000868.tif,11.83
grayscale_Img000869.tif,13.29
grayscale_Img000870.tif,13.18
grayscale_Img000871.tif,13.38
grayscale_Img000872.tif,13.77
grayscale_Img000873.tif,13.87
grayscale_Img000874.tif,14.34
grayscale_Img000875.tif,14.44
grayscale_Img000876.tif,13.94
grayscale_Img000877.tif,13.24
grayscale_Img000878.tif,14.03
grayscale_Img000879.tif,14.53
grayscale_Img000880.tif,13.23
grayscale_Img000881.tif,13.34
grayscale_Img000882.tif,13.62
grayscale_Img000883.tif,13.24
grayscale_Img000884.tif,13.24
grayscale_Img000885.tif,12.48
grayscale_Img000886.tif,12.28
grayscale_Img000887.tif,12.28
grayscale_Img000888.tif,12.37
grayscale_Img000889.tif,12.18
grayscale_Img000890.tif,10.54
grayscale_Img000891.tif,10.16
grayscale_Img000892.tif,10.15
grayscale_Img000893.tif,10.35
grayscale_Img000894.tif,10.34
grayscale_Img000895.tif,10.64
grayscale_Img000896.tif,10.74
grayscale_Img000897.tif,10.84
grayscale_Img000898.tif,10.54
grayscale_Img000899.tif,10.15
grayscale_Img000900.tif,10.35
grayscale_Img000901.tif,10.74
grayscale_Img000902.tif,11.22
grayscale_Img000903.tif,11.22
grayscale_Img000904.tif,11.61
grayscale_Img000905.tif,11.04
grayscale_Img000906.tif,11.24
grayscale_Img000907.tif,11.53
grayscale_Img000908.tif,12.49
grayscale_Img000909.tif,12.59
grayscale_Img000910.tif,12.68
grayscale_Img000911.tif,13.74
grayscale_Img000912.tif,12.88
grayscale_Img000913.tif,13.08
grayscale_Img000914.tif,12.86
grayscale_Img000915.tif,13.05
grayscale_Img000916.tif,13.93
grayscale_Img000917.tif,13.52
grayscale_Img000918.tif,13.73
grayscale_Img000919.tif,13.64
grayscale_Img000920.tif,11.78
grayscale_Img000921.tif,12.38
grayscale_Img000922.tif,9.87
grayscale_Img000923.tif,12.95
grayscale_Img000924.tif,10.16
grayscale_Img000925.tif,10.16
grayscale_Img000926.tif,13.05
grayscale_Img000927.tif,12.35
grayscale_Img000928.tif,10.85
grayscale_Img000929.tif,8.16
grayscale_Img000930.tif,8.95
grayscale_Img000931.tif,9.72
grayscale_Img000932.tif,11.69
grayscale_Img000933.tif,11.89
grayscale_Img000934.tif,12.08
grayscale_Img000935.tif,12.08
grayscale_Img000936.tif,12.57
grayscale_Img000937.tif,12.85
grayscale_Img000938.tif,12.75
grayscale_Img000939.tif,12.95
grayscale_Img000940.tif,12.28
grayscale_Img000941.tif,12.18
grayscale_Img000942.tif,11.98
grayscale_Img000943.tif,13.05
grayscale_Img000944.tif,13.15
grayscale_Img000945.tif,13.06
grayscale_Img000946.tif,12.96
grayscale_Img000947.tif,12.48
grayscale_Img000948.tif,12.38
grayscale_Img000949.tif,12.48
grayscale_Img000950.tif,12.78
grayscale_Img000951.tif,12.87
grayscale_Img000952.tif,12.58
grayscale_Img000953.tif,12.39
grayscale_Img000954.tif,11.99
grayscale_Img000955.tif,8.76
grayscale_Img000956.tif,10.95
grayscale_Img000957.tif,10.95
grayscale_Img000958.tif,10.65
grayscale_Img000959.tif,10.55
grayscale_Img000960.tif,10.56
grayscale_Img000961.tif,11.14
grayscale_Img000962.tif,11.14
grayscale_Img000963.tif,10.06
grayscale_Img000964.tif,11.14
grayscale_Img000965.tif,11.14
grayscale_Img000966.tif,10.95
grayscale_Img000967.tif,10.66
grayscale_Img000968.tif,9.97
grayscale_Img000969.tif,10.06
grayscale_Img000970.tif,9.37
grayscale_Img000971.tif,8.87
grayscale_Img000972.tif,10.06
grayscale_Img000973.tif,8.37
grayscale_Img000974.tif,8.18
grayscale_Img000975.tif,9.71
grayscale_Img000976.tif,11.38
grayscale_Img000977.tif,10.69
grayscale_Img000978.tif,12.65
grayscale_Img000979.tif,12.36
grayscale_Img000980.tif,10.51
grayscale_Img000981.tif,10.26
grayscale_Img000982.tif,9.87
grayscale_Img000983.tif,10.35
grayscale_Img000984.tif,10.06
grayscale_Img000985.tif,10.74
grayscale_Img000986.tif,11.19
grayscale_Img000987.tif,11.47
grayscale_Img000988.tif,12.07
grayscale_Img000989.tif,12.65
grayscale_Img000990.tif,12.08
grayscale_Img000991.tif,13.45
grayscale_Img000992.tif,13.35
grayscale_Img000993.tif,12.75
grayscale_Img000994.tif,12.46
grayscale_Img000995.tif,11.31
grayscale_Img000996.tif,11.31
grayscale_Img000997.tif,11.99
grayscale_Img000998.tif,12.29
grayscale_Img000999.tif,12.96
grayscale_Img001000.tif,13.27
grayscale_Img001001.tif,12.89
grayscale_Img001002.tif,9.96
grayscale_Img001003.tif,9.96
grayscale_Img001004.tif,10.15
grayscale_Img001005.tif,10.15
grayscale_Img001006.tif,10.15
grayscale_Img001007.tif,8.95
grayscale_Img001008.tif,7.48
grayscale_Img001009.tif,7.97
grayscale_Img001010.tif,8.57
grayscale_Img001011.tif,8.07
grayscale_Img001012.tif,8.17
grayscale_Img001013.tif,8.86
grayscale_Img001014.tif,10.06
grayscale_Img001015.tif,9.26
grayscale_Img001016.tif,9.15
grayscale_Img001017.tif,10.04
grayscale_Img001018.tif,9.84
grayscale_Img001019.tif,10.8
grayscale_Img001020.tif,9.7
grayscale_Img001021.tif,9.6
grayscale_Img001022.tif,10.79
grayscale_Img001023.tif,10.4
grayscale_Img001024.tif,10.4
grayscale_Img001025.tif,10.3
grayscale_Img001026.tif,10.54
grayscale_Img001027.tif,7.99
grayscale_Img001028.tif,9.38
grayscale_Img001029.tif,11.7
grayscale_Img001030.tif,11.9
grayscale_Img001031.tif,9.38
grayscale_Img001032.tif,9.87
grayscale_Img001033.tif,10.16
grayscale_Img001034.tif,10.06
grayscale_Img001035.tif,9.77
grayscale_Img001036.tif,9.97
grayscale_Img001037.tif,10.17
grayscale_Img001038.tif,8.71
grayscale_Img001039.tif,8.71
grayscale_Img001040.tif,8.71
grayscale_Img001041.tif,8.51
grayscale_Img001042.tif,9.09
grayscale_Img001043.tif,7.92
grayscale_Img001044.tif,7.72
grayscale_Img001045.tif,7.62
grayscale_Img001046.tif,8.51
grayscale_Img001047.tif,8.31
grayscale_Img001048.tif,8.01
grayscale_Img001049.tif,8.41
grayscale_Img001050.tif,9.19
grayscale_Img001051.tif,9.77
grayscale_Img001052.tif,9.96
grayscale_Img001053.tif,10.45
grayscale_Img001054.tif,10.54
grayscale_Img001055.tif,10.62
grayscale_Img001056.tif,11.8
grayscale_Img001057.tif,12.09
grayscale_Img001058.tif,12.08
grayscale_Img001059.tif,12.58
grayscale_Img001060.tif,11.98
grayscale_Img001061.tif,12.29
grayscale_Img001062.tif,12.18
grayscale_Img001063.tif,11.88
grayscale_Img001064.tif,12.47
grayscale_Img001065.tif,10.26
grayscale_Img001066.tif,10.74
grayscale_Img001067.tif,10.94
grayscale_Img001068.tif,10.84
grayscale_Img001069.tif,11.04
grayscale_Img001070.tif,11.44
grayscale_Img001071.tif,12.3
grayscale_Img001072.tif,10.74
grayscale_Img001073.tif,11.04
grayscale_Img001074.tif,10.17
grayscale_Img001075.tif,10.26
grayscale_Img001076.tif,10.45
grayscale_Img001077.tif,11.91
grayscale_Img001078.tif,12.19
grayscale_Img001079.tif,12.49
grayscale_Img001080.tif,12.49
grayscale_Img001081.tif,12.58
